"1026",,,1194,1194,1194,1194,1194,1194,1194,
"1027",,,4701,4701,4701,6833,11354,15387,15387,
"1028",,,277,277,277,277,277,277,277,
"1029",,1178,1178,1178,1178,1178,1178,1178,1178,
"1030",,,,,3334,3334,3334,7551,7551,
"1031",,,,4605,4605,4605,4605,4605,4605,
"1032",,,,,1151,2604,2604,2604,2604,
"1033",,,,,,551,4456,4456,4456,
"1034",,2942,2942,2942,4731,4731,6539,6539,6539,
"1035",,,,4079,4079,4079,4079,4079,4079,
"1036",,,3887,3887,3887,3887,3887,3887,3887,
"1037",,,,,,8473,8473,8473,8473,
"1038",,,,6618,6618,6618,6618,8161,8161,
"1039",,3409,3409,3409,3409,3409,3409,3409,3409,
"1040",,,4252,4252,4252,4252,4252,4252,7020,
"1041",,1380,1380,1380,1380,1380,1380,1380,1380,
"1042",,,,7779,7779,7779,7779,7779,7779,
"1043",,354,354,354,354,354,354,354,354,
"1044",,3299,4355,13451,13451,13451,13451,13451,13451,
"1045",,970,970,970,970,970,970,970,970,
"1046",,,,,,,1968,1968,1968,
"1047",,1370,4078,4078,4078,4078,4078,4078,4078,
"1048",,,,8987,8987,8987,8987,8987,8987,
"1049",,,,,2276,5003,8516,8516,8516,
"1050",,2148,2148,7949,9794,9794,11036,11036,11036,
"1051",,9634,9634,12562,12562,25844,25844,25844,25844,
"1052",2742,2742,2742,2742,2742,2742,2742,2742,2742,
"1053",,,,,722,722,722,722,722,
"1054",,16844,17866,17866,17866,17866,17866,17866,17866,
"1055",,,224,15305,15305,15305,15305,15305,15305,
"1056",,3739,3739,3739,3739,3739,3739,3739,3739,
"1057",,,,15548,15548,15548,15548,18385,18385,
"1058",,,,,650,650,650,650,1601,
"1059",,1875,3390,3390,3390,3390,3390,3390,3390,
"1060",,8620,8620,8620,10004,10004,10004,10004,10004,
"1061",,1895,1895,14305,14305,18244,18244,18244,21990,
"1062",,1542,1542,1542,3564,3564,3564,5068,5677,
"1064",,,,7283,9870,9870,16595,16595,16595,
"1065",,,,,7311,7311,7311,7311,7311,
"1066",,,817,817,817,4145,4145,9233,9233,
"1067",,1851,1851,1851,1851,1851,1851,1851,1851,
"1068",,715,3524,3524,3524,3524,3524,3524,3524,
"1069",,,,4734,4734,4734,4734,4734,4734,
"1070",,,,11438,11438,11438,12460,13262,13262,
"1071",,,10615,10615,10615,10615,10615,10615,10615,
"1072",,2771,2771,2771,2771,2771,2771,2771,2771,
"1073",,2466,2466,2466,2466,2466,2466,2466,2466,
"1074",,,,,,,,10121,10121,
"1075",,,,,5112,5112,5112,5112,5112,
"1076",,,1516,1516,1516,1516,1516,1516,1516,
"1077",,,3901,6004,6004,6004,6004,6004,6004,
"1078",,,,,1231,1231,2628,2628,2628,
"1079",,9129,9129,9129,9129,9129,9129,9129,9129,
"1080",,,2382,2382,2382,2382,2382,2382,2382,
"1081",,,587,6404,6404,6404,6404,6404,6404,
"1082",,1916,1916,1916,1916,1916,1916,1916,1916,
"1083",,1521,1521,1521,1521,1521,1521,1521,1521,
"1084",,3001,3001,3001,3001,3001,3001,3001,3001,
"1085",,,2580,2580,2580,2580,2580,2580,2580,
"1086",,,4887,4887,4887,4887,4887,4887,4887,
"1087",,,,3708,3708,3708,3708,3708,3708,
"1088",,,1357,1357,1964,1964,3776,3776,3776,
"1089",,,,,,1912,1912,1912,1912,
"1090",,2947,4452,4452,4452,4452,4452,4452,4452,
"1091",,,2969,2969,2969,2969,2969,2969,2969,
"1092",,6198,6198,6198,6198,6198,6198,6198,6198,
"1093",,,,,,769,769,2915,7876,
"1094",,,1038,5147,5147,5147,5147,5147,5147,
"1095",,1349,1349,21568,21568,21568,21568,21568,21568,
"1096",,,,5218,7332,7332,13294,13294,13294,
"1097",,4593,4593,4593,4593,4593,4593,4593,4593,
"1098",,1434,1434,1434,1434,1434,1434,1434,1434,
"1099",,4396,4396,6212,6212,6212,6212,6212,6212,
"1100",,32613,32613,32613,32613,32613,32613,32613,32613,
"1101",,,1318,1318,1318,1318,1318,1318,1318,
"1102",,5701,7641,7641,11868,11868,11868,11868,11868,
"1103",,,2299,2299,2299,2299,2299,2299,2299,
"1104",,,,1910,1910,1910,1910,1910,1910,
"1105",,,601,601,601,601,601,601,601,
"1106",,,,5724,5724,5724,7263,14746,,
"1107",,,7738,7738,7738,8837,8837,8837,,
"1108",,1111,1111,1111,1111,1111,1111,1111,,
"1109",,1438,1438,18491,18491,18491,18491,18491,,
"1110",,,4787,8496,8496,8496,8496,8496,,
"1111",,3597,3597,3597,3597,3597,11559,11559,,
"1112",,,4199,4199,4199,4199,4199,4199,,
"1113",,,,,,4652,5389,5389,,
"1114",,,,,,,1743,1743,,
"1115",1869,1869,1869,1869,1869,1869,1869,1869,,
"1116",,,8086,9287,9287,9287,9805,9805,,
"1117",,,,530,530,530,530,530,,
"1118",,,3794,3794,3794,3794,3794,3794,,
"1119",,7433,7433,7433,7433,7433,7433,7433,,
"1120",3995,3995,3995,3995,3995,3995,3995,3995,,
"1121",,4053,4053,4053,4053,4053,4053,4053,,
"1122",3717,3717,3717,5894,5894,5894,5894,5894,,
"1123",1504,1504,1504,1504,1504,1504,1504,2236,,
"1124",,2261,2261,2261,2261,2261,2261,2261,,
"1125",,3914,3914,3914,3914,3914,3914,3914,,
"1126",,,7623,7623,7623,7623,7623,7623,,
"1127",12916,12916,25338,25338,25338,57117,57117,58588,,
"1128",,,,,6668,6668,6668,6668,,
"1129",,,,,2610,2610,2610,4150,,
"1130",2985,2985,2985,2985,2985,2985,2985,2985,,
"1131",4347,4860,22554,22554,22554,22554,22554,22554,,
"1132",,2986,2986,2986,2986,2986,2986,2986,,
"1133",,,,5573,5573,5573,5573,5573,,
"1134",9185,9185,9185,9185,9185,9185,9185,9185,,
"1135",,2375,2375,2375,2375,2375,2375,2375,,
"1136",,,9894,9894,9894,9894,10653,10653,,
"1137",1134,2890,2890,2890,2890,2890,2890,2890,,
"1138",2871,3005,3005,3005,3005,3005,3005,3005,,
"1139",,,,,5482,5482,5482,5482,,
"1140",,7033,7033,7033,7033,9398,9398,9398,,
"1141",,,,,9894,22568,22568,24931,,
"1142",1725,1725,1725,1725,1725,1725,1725,1725,,
"1143",,,8843,8843,8843,8843,8843,8843,,
"1145",,3338,3338,5732,5732,5732,8002,8002,,
"1146",15538,16390,33526,39188,45017,47055,47055,47055,,
"1147",,,,,,,,3076,,
"1148",4687,5070,5070,5070,5070,5070,5070,5070,,
"1149",,,,1268,1268,1268,1268,1268,,
"1150",1354,1354,1354,1354,1354,1354,1354,1354,,
"1151",,,7337,7337,20877,20877,21680,34649,,
"1152",,,,,3136,3136,3136,3136,,
"1153",1337,1337,1337,3284,3284,3284,3284,3284,,
"1154",,109,109,109,109,2305,2305,2305,,
"1155",5589,5589,5589,5589,5589,5589,5589,5589,,
"1157",,,8708,8708,8708,8708,8708,8708,,
"1158",,398,398,398,398,398,398,398,,
"1159",,,7556,7556,7556,7556,7556,7556,,
"1160",1875,1875,1875,1875,1875,1875,1875,1875,,
"1161",,,24098,24098,25419,25419,25419,25419,,
"1162",2662,2662,2662,2662,2662,2662,2662,2662,,
"1163",,669,3486,5076,5076,5076,5076,5076,,
"1164",3745,3745,3745,3745,3745,3745,3745,3745,,
"1165",,,13297,13297,13297,19155,20983,20983,,
"1166",,1242,5295,6060,9290,9290,9290,9290,,
"1167",1853,1853,1853,1853,2495,7192,7192,8973,,
"1168",,,,1731,1731,1731,2186,2186,,
"1169",,,,,,9310,11195,11195,,
"1170",,,,2840,2840,2840,2840,2840,,
"1171",,,,3661,7917,7917,15394,15394,,
"1172",1123,7580,7580,7580,7580,7580,7580,7580,,
"1173",,20698,20698,20698,20698,30425,30425,30425,,
"1174",6287,6287,6287,6287,6287,6287,6287,6287,,
"1175",,,,,7678,10631,10631,10631,,
"1177",1722,1722,1722,1722,1722,1722,1722,1722,,
"1178",,363,363,363,363,363,363,363,,
"1179",,916,916,916,3667,6114,6114,6114,,
"1180",,,7252,7252,7252,7252,7252,7252,,
"1181",,,7367,7367,8825,8825,8825,8825,,
"1182",,,2241,2241,3588,3588,3588,3588,,
"1183",2990,2990,2990,2990,2990,2990,2990,2990,,
"1184",2634,2634,2634,2634,2634,2634,2634,2634,,
"1185",,826,826,4614,10125,13435,13435,13435,,
"1186",,,9438,9438,14991,14991,14991,14991,,
"1187",5159,5159,5159,5159,5159,5159,5159,5159,,
"1188",,,,2961,2961,2961,2961,2961,,
"1189",,,5960,5960,5960,5960,5960,5960,,
"1190",6315,6315,11250,13151,13151,13151,13151,13151,,
"1191",3818,3818,3818,3818,3818,3818,3818,3818,,
"1192",,,,,1324,1324,1324,1324,,
"1193",,,2005,2005,16831,16831,16831,16831,,
"1194",967,967,10441,10441,10441,10441,10441,10441,,
"1195",,500,500,4312,4312,4312,4312,4312,,
"1196",,,,,8280,8280,8280,8280,,
"1197",9310,9310,14719,14719,14719,14719,14719,14719,,
"1198",,,,2209,2209,4995,4995,4995,,
"1199",,,3444,3444,3444,8298,8298,8298,,
"1200",,,,4987,4987,9171,14010,14010,,
"1201",,9757,13472,13472,13472,18112,18112,18112,,
"1202",4387,7922,7922,7922,7922,7922,8404,8404,,
"1203",,,,3748,6705,6705,6705,6705,,
"1204",1991,1991,1991,1991,1991,1991,1991,2570,,
"1205",1673,3581,3581,3581,3581,3581,3581,3581,,
"1206",,,4697,4697,5764,11425,11425,21277,,
"1207",,,,2403,2403,2403,2403,2403,,
"1208",2729,2729,2729,2729,2729,2729,2729,2729,,
"1209",,,,,,,3600,4465,,
"1210",1588,1588,1588,1588,1588,1588,1588,1588,,
"1211",,1433,1433,1433,1433,1433,1433,1433,,
"1212",1148,1148,1148,1747,1747,1747,1747,1747,,
"1213",,39,39,39,39,2781,2781,7049,,
"1214",,,,,964,4533,4533,4533,,
"1215",2025,2218,16169,16169,16169,20286,20286,21340,,
"1216",2165,2165,2165,2165,2165,2165,5804,5804,,
"1217",,,,1690,1690,11719,15041,15041,,
"1218",,929,929,929,929,929,1162,1162,,
"1219",,,,,,,,1112,,
"1220",,281,281,281,281,281,281,281,,
"1221",1436,3210,3210,6869,6869,6869,6869,6869,,
"1222",,,,,4450,4450,4450,4450,,
"1223",,2741,2741,2741,2741,2741,2741,2741,,
"1224",9708,10417,10417,10417,10417,10417,10417,10417,,
"1225",3216,3216,3216,3216,3216,3216,3216,3216,,
"1226",,791,3720,3720,3720,3720,3720,3720,,
"1227",,,7983,7983,7983,7983,7983,7983,,
"1228",,,,,,1124,1124,1124,,
"1229",2717,3066,3066,3066,3066,3066,3066,3066,,
"1230",,397,397,3242,3242,3242,3242,7286,,
"1231",2602,5433,5433,5433,5433,5433,5433,5433,,
"1232",,,5863,6650,6650,6650,13530,21967,,
"1233",13520,13520,13520,13520,13520,13520,13520,13520,,
"1234",,2012,2012,2012,3222,9975,9975,9975,,
"1235",,,8943,8943,8943,8943,8943,8943,,
"1236",,,5532,5532,5532,5532,5532,5532,,
"1237",,125,3446,3446,3446,3446,3446,3446,,
"1238",,606,10903,10903,10903,10903,13664,16145,,
"1239",,,2162,2162,2162,2162,2162,2162,,
"1240",,,2200,2200,2200,2200,2200,2200,,
"1241",1769,1769,1769,1769,1769,6530,6530,6530,,
"1243",11173,11173,12749,14492,16838,16838,16838,16838,,
"1244",9966,9966,9966,9966,9966,9966,9966,9966,,
"1245",,,13570,13570,13570,18701,18701,18701,,
"1246",,,8312,8312,8312,8312,8312,8312,,
"1247",,3914,5441,5441,5441,5441,5441,5441,,
"1248",,,,18270,19791,19791,19791,19791,,
"1249",,,,,26938,26938,26938,26938,,
"1250",1290,1290,1290,1290,1290,1290,1290,1290,,
"1251",723,723,723,723,5648,5648,5648,5648,,
"1252",,,,,1347,1347,3571,3571,,
"1253",,4486,4486,4486,4486,4486,4486,4486,,
"1254",,,5922,5922,5922,7256,7256,7256,,
"1255",,1599,1599,1599,1599,1599,1599,1599,,
"1256",,,1274,1274,1274,3402,3402,3402,,
"1257",3742,8681,8681,17151,17151,17151,17151,17151,,
"1258",1231,1231,1231,1231,1231,1231,1231,1231,,
"1259",,,4589,4589,4589,4589,4589,4589,,
"1260",,,,8464,8464,8464,8464,8464,,
"1261",,,4131,4907,4907,4907,4907,4907,,
"1262",4546,8600,8600,8600,8600,8600,8600,8600,,
"1263",,2120,4905,6216,7472,7472,8786,11955,,
"1264",,,,,,4930,4930,4930,,
"1265",,1618,1618,1618,1618,1618,1618,5882,,
"1266",,,,4257,4257,4257,4257,4257,,
"1267",,1633,1633,1633,1633,1633,1633,1633,,
"1268",,,946,946,946,946,946,946,,
"1269",,6879,10634,10634,13189,13189,13189,13189,,
"1270",,,,,3934,3934,4568,4568,,
"1271",3775,7482,7482,7482,7482,7482,7482,7482,,
"1272",,,8337,15308,19329,19329,19329,19329,,
"1273",,390,4815,8237,8237,8237,8237,8237,,
"1274",,,3658,3658,3658,3658,3658,3658,,
"1275",,,2994,2994,2994,2994,2994,2994,,
"1276",3801,3801,3801,3801,3801,3801,3801,3801,,
"1277",,405,405,405,405,405,405,405,,
"1278",,931,931,931,931,931,931,931,,
"1279",,2301,2301,2301,2301,2301,2301,2301,,
"1280",,10117,10117,10117,10117,10117,10117,10117,,
"1281",1193,1193,1193,1193,1193,1193,1193,1193,,
"1282",,,,,,,7375,7375,,
"1283",,680,680,680,680,680,2390,7392,,
"1284",,1573,1573,1573,1573,1573,1573,1573,,
"1285",,303,5886,5886,5886,5886,5886,7748,,
"1286",,,,,,,2272,2272,,
"1287",876,876,876,876,876,876,876,876,,
"1288",,750,750,750,750,750,750,750,,
"1289",,,,3111,3111,3111,3111,3111,,
"1290",,375,375,375,375,375,375,375,,
"1291",,,6676,6676,6676,6676,6676,6676,,
"1292",,15099,15099,15099,15099,15099,15099,15099,,
"1293",,,6683,6683,6683,6683,6683,6683,,
"1294",5359,5359,8049,8049,8049,8049,8049,8049,,
"1295",,1769,1769,1769,1769,1769,6581,6581,,
"1296",,,,1042,1042,2053,7994,18511,,
"1297",773,3315,3315,3315,3315,3315,3315,3315,,
"1298",2617,2617,2617,2617,2617,2617,2617,2617,,
"1299",,,,,,500,500,500,,
"1300",2244,2244,2244,2244,2244,2244,2244,2244,,
"1301",,,,5497,5497,5497,5497,5497,,
"1302",,,,,,1818,1818,1818,,
"1303",,,5766,11702,11702,13083,13083,13083,,
"1304",,1051,1051,1051,1051,1051,1051,1051,,
"1305",,2676,2676,2676,2676,2676,2676,2676,,
"1306",,599,8214,8214,8214,8214,8214,8214,,
"1307",,,,7769,7769,7769,7769,7769,,
"1308",,,,8388,17179,22517,22517,22517,,
"1309",,2990,2990,5176,5176,5176,5176,5176,,
"1310",,161,161,161,161,161,161,161,,
"1311",8154,8154,8154,8154,8154,8154,8154,8154,,
"1312",,,,,2606,5062,5062,5062,,
"1313",,,7070,9649,9649,11926,11926,11926,,
"1314",,,10779,10779,10779,15333,15333,15333,,
"1315",2698,2698,2698,2698,2698,4952,4952,4952,,
"1316",833,833,833,833,833,833,833,833,,
"1317",,,,,,,1155,1155,,
"1318",,,3208,3208,3208,3208,3208,3208,,
"1319",,767,767,767,767,767,767,767,,
"1320",,,,1591,1591,1591,3987,5216,,
"1321",,,,,7491,7491,7491,7491,,
"1322",,,2561,2561,2561,2561,2561,2561,,
"1323",,,,1494,1494,1494,1494,1494,,
"1324",,,,4625,4625,4625,4625,4625,,
"1325",,1009,1009,1009,1009,1009,1009,1009,,
"1326",2790,2790,8347,9872,9872,9872,9872,9872,,
"1327",,530,530,530,530,530,530,530,,
"1328",,,,1023,5051,5051,5051,5051,,
"1329",1222,1222,1222,1222,1222,1222,1222,1701,,
"1331",,,,,12859,12859,12859,12859,,
"1332",6413,6413,11713,11713,11713,11713,14212,14212,,
"1333",,,2643,2643,2643,2643,21643,21643,,
"1334",,4529,4529,4529,4529,4529,4529,4529,,
"1335",,,,,,3117,3117,3117,,
"1336",,,2684,2684,2684,2684,2684,2684,,
"1337",4664,4664,4664,4664,4664,4664,4664,4664,,
"1338",,,,7177,7177,10411,10411,10411,,
"1339",,,8107,8107,8107,8107,8107,8107,,
"1340",,,,1270,1270,1270,1270,1270,,
"1341",,,,2855,6951,6951,6951,10161,,
"1342",,,2704,2704,2704,2704,2704,2704,,
"1343",,,1952,4893,4893,4893,4893,4893,,
"1344",,15109,15109,19281,19281,19281,19281,19281,,
"1345",,7401,7401,7401,7401,7401,7401,7401,,
"1346",,,3775,3775,3775,16101,16101,16101,,
"1347",,1327,1327,1327,1327,1327,1327,1327,,
"1348",1094,1094,1094,1094,1094,1094,1094,1094,,
"1349",,1390,1390,1390,1390,1390,1390,1390,,
"1350",5430,5430,5430,7854,12637,12637,12637,13262,,
"1351",,,,,5028,5028,5028,5028,,
"1352",2079,2833,10643,14096,14096,14096,14096,14096,,
"1353",,2129,2129,2129,2129,4871,4871,4871,,
"1354",8720,10736,10736,10736,10736,10736,10736,10736,,
"1355",,875,3360,3360,3360,9268,9268,9268,,
"1356",,324,324,324,324,324,324,324,,
"1357",,2568,2568,2568,4038,4038,4038,4038,,
"1358",,,16027,21127,37007,37007,37007,37007,,
"1359",,,,4607,6489,6489,6489,6489,,
"1360",,2836,4315,4315,4315,4315,4315,4315,,
"1361",,,2459,2459,2459,2459,2459,2459,,
"1362",,,,3915,5299,5299,5299,5299,,
"1363",,,6308,8831,8831,8831,8831,8831,,
"1364",6542,6542,6542,6542,6542,6542,6542,6542,,
"1365",,7267,7267,8980,10590,10590,10590,16291,,
"1366",,,,,,11531,12923,12923,,
"1367",,,,884,3364,3364,3364,3364,,
"1368",,,11461,11461,11461,11461,11461,11461,,
"1369",,3737,3737,3737,3737,3737,3737,3737,,
"1370",,1212,12372,12372,12372,12372,12372,12372,,
"1371",,,,,,,2139,2139,,
"1372",,,,,6852,22339,22339,22339,,
"1373",,859,5420,5420,5420,7846,7846,7846,,
"1374",,,,16636,16636,16636,16636,16636,,
"1375",,,3706,18647,18647,18647,18647,18647,,
"1376",,,2580,2580,2580,2580,2580,2580,,
"1377",,,,1832,1832,8587,8587,8587,,
"1378",912,1842,1842,1842,1842,1842,1842,1842,,
"1379",,,8843,12740,12740,12740,12740,12740,,
"1380",,2257,2257,2257,2257,2257,2257,2257,,
"1381",,,,,,4700,9384,9760,,
"1382",,,,,,3198,3198,3198,,
"1383",2594,2594,2594,2594,2594,2594,2594,2594,,
"1384",2233,2233,2233,2233,2233,2233,2233,2233,,
"1385",,,,,,,,2836,,
"1386",,,,1443,4750,4750,6825,6825,,
"1387",,3353,18470,18470,18470,18470,18470,18470,,
"1388",,,5088,5088,6773,6773,6958,6958,,
"1389",,,,,2837,2837,2837,2837,,
"1390",,1851,1851,1851,1851,1851,1851,1851,,
"1391",,,1920,1920,1920,1920,1920,3773,,
"1392",,,,,,,6217,7240,,
"1393",3658,3658,3658,3658,3658,3658,3658,3658,,
"1394",,,23681,23681,23681,23681,23681,23681,,
"1395",,1775,1775,1775,1775,1775,4563,4563,,
"1396",,,,,,,6095,6095,,
"1397",2792,2792,7903,7903,7903,14878,14878,14878,,
"1398",4329,6054,6054,6054,6054,8811,21362,21362,,
"1399",,,3617,6210,6210,6210,8713,8713,,
"1400",,,4300,10662,10662,10662,10662,10662,,
"1401",,1414,1414,1414,1414,1414,1414,1414,,
"1402",,14560,14560,14560,14560,14560,14560,14560,,
"1403",,2319,9174,9174,9174,9174,9174,9174,,
"1404",,2499,2499,2499,18736,18736,18736,18736,,
"1405",,3773,8112,8112,8112,8112,8112,8112,,
"1406",,2105,2105,2105,2762,2762,4716,4716,,
"1407",,2820,2820,2820,2820,2820,2820,2820,,
"1408",,,,1515,1515,1515,1515,1515,,
"1409",1691,1691,1691,1691,1691,1691,1691,1691,,
"1410",,14630,14630,14630,14630,14630,14630,14630,,
"1411",,4713,4713,4713,4713,4713,4713,4713,,
"1412",,,,834,834,2918,2918,2918,,
"1413",,,,2896,5602,5602,6807,9409,,
"1414",,,20391,20391,22073,22073,22073,22073,,
"1415",,,,682,2200,2200,4379,5199,,
"1416",,,5858,7098,7098,7098,7098,7098,,
"1417",,,10410,10410,10410,10410,10410,10410,,
"1418",,,,2353,2353,2353,2353,2353,,
"1419",,1056,6231,9550,15666,15666,15666,15666,,
"1420",,,,,,,,3965,,
"1421",,310,310,310,310,310,310,310,,
"1422",,807,807,807,807,807,807,807,,
"1423",6217,12541,19084,19084,21734,21734,21734,21734,,
"1424",,999,999,999,999,999,999,999,,
"1425",,589,589,589,589,589,2956,2956,,
"1426",,,,,4665,4665,4665,4665,,
"1427",,,8633,8633,8633,8633,8633,8633,,
"1428",,3328,3328,3328,3328,3328,3328,3328,,
"1429",,,3269,4873,4873,14447,14447,14447,,
"1430",7872,7872,7872,7872,7872,7872,7872,7872,,
"1431",,,9739,15174,15174,15174,15174,15174,,
"1432",4970,4970,4970,7044,7044,7044,14800,14800,,
"1433",,,,,,,,414,,
"1434",,986,986,986,986,986,986,986,,
"1435",,,9191,9191,13390,13390,13390,13390,,
"1436",,943,943,943,943,943,943,943,,
"1437",,,,,1680,1680,1680,3349,,
"1438",,,12555,12942,12942,12942,12942,12942,,
"1439",,1649,1649,1649,1649,1649,1649,1649,,
"1440",,,,,,,1294,1294,,
"1441",,,9773,9773,9773,9773,9773,9773,,
"1442",,6407,6407,6407,6407,6407,6407,6407,,
"1443",2527,2527,2527,2527,2527,2527,2527,2527,,
"1445",1786,1918,1918,1918,1918,1918,1918,1918,,
"1446",,,,3468,3468,8936,13350,13350,,
"1447",,,,,,10539,10539,18340,,
"1448",,,,467,3803,3803,3803,3803,,
"1449",,,15403,20198,20198,20198,20198,20198,,
"1450",,,7441,7441,7441,7441,7441,7441,,
"1451",,,,,,1163,1163,1163,,
"1452",,701,701,701,701,8376,8376,19846,,
"1453",,11220,25260,31938,31938,31938,31938,31938,,
"1454",,,,,,2383,3044,3044,,
"1455",,,,,,,756,756,,
"1456",,1293,1293,1293,1293,1293,18818,18818,,
"1457",,,,,13354,15166,15166,15166,,
"1458",,2002,2002,2002,2002,2002,2002,2002,,
"1459",1814,1814,1814,1814,1814,1814,1814,1814,,
"1460",1208,1208,1208,1208,1208,1208,2606,5249,,
"1461",,1208,1208,1208,1208,1208,1208,1208,,
"1462",,,,4806,4806,4806,4806,10515,,
"1463",,,3280,3280,3280,3280,3280,3280,,
"1464",,,5007,5007,6927,6927,6927,10474,,
"1465",,,4840,4840,8397,8397,8753,11547,,
"1466",,,10976,10976,10976,10976,10976,10976,,
"1467",2333,2333,2333,2333,2333,2333,2333,2333,,
"1468",,,,5829,5829,5829,5829,5829,,
"1469",,,,7911,7911,7911,8904,9219,,
"1470",,,7485,7485,7485,7485,7485,7485,,
"1471",,,9933,9933,9933,9933,9933,9933,,
"1472",,442,442,442,442,442,442,442,,
"1473",,,,,,14717,14717,14717,,
"1474",,,,,4711,4711,11492,11492,,
"1475",,12277,12277,13143,13143,13143,16656,17963,,
"1476",1589,1589,1589,1589,3075,3075,3075,6480,,
"1477",,1905,1905,1905,1905,1905,1905,1905,,
"1478",,996,996,996,996,996,996,996,,
"1479",,,11296,11296,11296,11296,11296,12009,,
"1480",,,,5177,8667,8667,8667,8667,,
"1481",,,,377,377,377,377,377,,
"1482",,879,5218,9612,9612,9612,9612,9612,,
"1483",,,4718,4718,4718,4718,4718,4718,,
"1484",,8941,14700,14700,14700,14700,14700,14700,,
"1485",,352,352,352,352,352,352,352,,
"1486",,,,,3138,3138,3138,3138,,
"1487",735,735,735,735,735,735,735,735,,
"1488",,,2749,2749,2749,2749,2749,2749,,
"1490",,,,,,,769,769,,
"1491",,,,4832,4832,4832,4832,4832,,
"1492",,1259,1259,1259,6133,6133,6133,6133,,
"1493",1326,1572,1572,1572,2672,2672,2672,2672,,
"1494",,,1508,1508,1508,1508,1508,1508,,
"1495",,,8484,8484,8484,8484,8484,8484,,
"1496",,,,,2136,2136,2136,2136,,
"1497",,,,2462,2462,2462,2462,2462,,
"1498",,,,,,,,2672,,
"1499",,,,,1245,4501,4501,8439,,
"1500",,,,8895,10156,12761,16314,17718,,
"1501",,525,525,525,525,525,525,525,,
"1502",,3471,6333,6333,6333,6333,6333,6333,,
"1503",,920,920,920,920,920,7885,7885,,
"1504",,,7198,7198,9216,9216,9216,9216,,
"1505",,2824,2824,2824,2824,2824,2824,2824,,
"1506",,,,,,5830,5830,5830,,
"1507",,415,415,415,415,415,415,415,,
"1508",,4441,4441,4441,4441,4441,4441,4441,,
"1509",,,8462,8462,8462,14061,17594,17594,,
"1510",,116,116,116,116,116,116,116,,
"1511",,5601,12534,12534,12534,12534,12534,12534,,
"1512",,,,1011,1011,1011,1011,1011,,
"1513",,539,539,539,539,539,539,539,,
"1514",,1010,1010,1010,6281,8273,8857,8857,,
"1515",,4143,4143,5004,14310,17200,17200,17200,,
"1516",6084,8689,8689,10658,11896,11896,11896,11896,,
"1517",,1272,13670,13670,13670,13670,13670,13670,,
"1518",,,,2966,7022,7022,7022,7022,,
"1519",,,6895,6895,6895,6895,6895,6895,,
"1520",,2313,2313,2313,2313,2313,2313,2313,,
"1521",,1374,5800,5800,10071,10071,10071,10071,,
"1522",,,,,,1518,2318,5947,,
"1523",,13330,13330,13330,13330,13330,13330,13330,,
"1524",,21755,40195,40195,40195,40195,44370,47604,,
"1525",,,,,,,,10762,,
"1526",,3506,3506,3506,3506,3506,3506,3506,,
"1527",,,,18714,18714,18714,18714,18714,,
"1528",,,,,,5444,6375,8391,,
"1529",,372,372,372,372,372,372,372,,
"1530",,,,5321,5321,5321,5321,5321,,
"1531",,,,3734,3734,7402,7402,7402,,
"1532",,155,155,155,155,155,155,155,,
"1533",,1267,1267,4264,4264,4264,4264,4264,,
"1534",,517,517,517,517,517,517,517,,
"1535",,408,408,2803,2803,3734,7869,7869,,
"1536",,5952,14551,21431,21431,21431,21431,21431,,
"1537",,,,,,749,749,749,,
"1538",,,15539,15539,15539,15539,15539,15539,,
"1539",,,12703,13706,13706,13706,13706,13706,,
"1540",,,,,,2593,2593,2593,,
"1541",,,,,,,5836,5836,,
"1542",,,,,,,6718,6718,,
"1543",,,8053,8053,21595,21595,21595,21595,,
"1544",,1137,1137,1137,1137,1137,1137,1137,,
"1545",,658,658,658,658,658,658,658,,
"1546",,652,2578,7207,14041,14041,17439,17439,,
"1547",,519,519,2493,2493,2493,2493,2493,,
"1548",,,3985,3985,3985,3985,3985,3985,,
"1549",,,5412,5412,5412,5412,5412,5412,,
"1550",3212,4723,4723,4723,4723,4723,4723,4723,,
"1551",,,,1815,1815,1815,1815,1815,,
"1552",,,11373,11373,14179,16480,16480,16480,,
"1553",,610,610,1511,1511,1511,1511,1511,,
"1554",,331,7740,7740,7740,7740,7740,7740,,
"1555",4223,4223,4223,4223,4223,4223,4223,4223,,
"1556",,3326,3326,3326,5914,5914,5914,5914,,
"1557",,,,,,,,1422,,
"1558",,,8260,8260,8260,8260,8260,9763,,
"1559",,,,,,561,561,3347,,
"1560",,,4965,4965,4965,4965,4965,4965,,
"1561",,11509,11509,11509,14597,14597,14597,16526,,
"1562",,,18408,18408,20822,20822,21749,21749,,
"1563",,,,,1732,1732,1732,1732,,
"1564",,,6481,6481,6481,9022,9022,11913,,
"1565",,1333,1333,1333,1333,1333,1333,1333,,
"1566",,,8030,8030,8030,8030,8030,8030,,
"1567",,3313,3313,3313,4604,4604,4604,4604,,
"1568",,703,3753,3753,3753,3753,3753,3753,,
"1569",,2151,2151,2151,2151,3920,3920,3920,,
"1570",,,10464,10464,14277,17012,17012,17012,,
"1571",,2558,2558,2558,7677,7677,7677,7677,,
"1572",,,,2379,2379,2379,2379,2379,,
"1573",,,5516,5516,5516,5516,5516,5516,,
"1574",,,,2948,2948,2948,2948,2948,,
"1575",,,,,3957,3957,3957,8813,,
